Title,Content,Number of Comments,Number of Likes,Number of Scraps,Comments
"['전', '킥', '타', '다가', '넘어진', '사람', '입니다']","['제', '얘기', '인데', '몇', '개', '글', '이', '올라와', '있네요', '.', '학교', '에', '알려야', '하나', '고민', '하다가', '그래도', '학교', '내', '에서', '일어난', '사고', '여서', '안전', '팀', '에', '보고', '를', '드렸습니다', '.', '근데', '이렇게', '메일', '이랑', '문자', '보내실', '줄', '은', '몰랐는데', '당황', '스럽', '기도', '하고', '부끄럽네요', '..', '사고', '일어난', '과정', '은', '전체', '메일', '에', '잘', '설명', '되어', '있고', '그대로', '다', '맞습니다', '.', '사실', '저', '는', '어제', '도', '자전거', '타고', '가다가', '똑같은', '지점', '에서', '넘어질', '뻔했는데', '오늘', '은', '시간', '이', '좀', '촉박해서', '전', '킥', '을', '탔더니', '이렇게', '됐네요', '.', '(', '어제', '넘어질', '뻔한', '일이', '기억났으면', '좋았을텐데', '잊어버렸습니다', ')', '타시는', '분', '들', '은', '아시다시피', '전', '킥', '이', '자세', '제어', '에는', '불안정합니다', '.', '혹시', '타시는', '분', '이', '있다면', '바닥', '도', '잘', '확인', '하셔서', '안전하게', '타셨으면', '좋겠습니다', '.', '그리고', '메일', '에서', '제', '가', '안전모', '착용', '했는지에', '관', '해서는', '언급', '된', '것', '이', '없어서', '몇몇', '분', '이', '안전모', '착용', '을', '안', '했구나', '하시는', '것', '같았습니다', '.', '저', '는', '안전모', '착용', '을', '한', '상태', '였습니다', '.', '아마', '안전모', '착용', '안', '했다면', '치아', '손상', '만으로', '끝나지', '않았을', '것', '같아요', '.', '여러분', '도', '꼭', '안전모', '착용', '하시고', '전', '킥', '타세요', '....', '저', '의', '부주의', '로', '저', '혼자', '사고', '를', '당하긴', '했으나', '불편하신', '분', '이', '있다면', '사과', '드립니다', '.', '여러분', '도', '앞', '으로', '안전한', '학교생활', '하시', '기를', '기원', '합니다', '.']",13,109,0,"['힘내시고', '치료', '잘', '하십', '쇼', ',', '힘내시고', '치료', '잘', '끝내세요', ',', '덕분', '에', '학생', '들', '이', '주의', '하면서', '탈거에요', ',', '물론', '저녁', '카마', '앞', '에서', '한', '킥', '보드', '에', '두', '명', '이', '타겠다고', '쇼', '한', '광경', '을', '보긴', '했지만', '..,', '더', '크게', '다치지', '않아', '천만다행', '이네', '요', '잘', '치료', '하세요', '~~,', '어으', '사람', '들', '알도', '못', '하면서', '...', '힘내세용', ',', '얼른', '나으세요', ',', 'ㄹㅇ', '킥', '보드', '타면서', '헬멧', '쓴거는', '다쳐도', '뭐라하면', '안됨', '…', '지나가다', '헬멧', '쓴', '놈', '한', '명도', '못', '봤다', ',', '쾌차', '하세요', 'ㅜㅜ', '안전모', '쓰셔서', '그래도', '덜', '다치셨다니', '다행', '입니다', ',', '쾌유', '하시길', '바라겠습니다', ',', '잘', '못', '한거', '없어', '보이', '네', '여', '당당하십', '쇼', ',', '에잉', '....', '그래도', '불행', '중', '다행', '이네', '여', '얼른', '나으시길', '바라요', ',', '안전모', '안', '쓴', '놈', '들', '이', '얼마나', '많은데', '하필', '규칙', '도', '잘', '지키시는', '분', '이', '다치다니', '화가', '나네요', 'ㅠ', '쾌유', '하십', '쇼']"
"['아싸', '인데']","['축제', '기간', '풀타임', '으로', '과제', '내준', '교수', '님', '이', '미우면서도', '한편', '으론', '고마우면', '개추', 'ㅠㅠ']",5,12,0,"['슬프다', '..,', '뭔', '소리', '야', '방', '에서', '롤', '이나', '하면', '되는데', '고통', '받는거야', ',', '마인드', '굿', ',', '애니', '봐야', '되는데', '과제', '를', '내주신', '겁니다', ',', '개', '...', '개추', '!']"
"['혼자', '갔지만', '만족한다']","['앵콜', '!', '앵콜', '!', '앵콜', '!', '앵콜', '!']",2,15,0,"['나도', '혼자', '갔단다', ',', '근데', 'ㄹㅇ', '혼자', '가도', '재밌었음']"
['인피니트'],"['머임', '타코야끼', '먹다가', '뛰', '쳐', '나가서', '박수', '쳤다', '최고다']",0,19,1,[]
"['신', '이면', '개추']",['ㅇㄷㄴㅂㅌ'],2,230,0,"['Ψ', '(', 'kaist', ')=', '1', ',', '신', '이나', '~']"
"['싸이', '월', '클', '이긴하네']","['카이스트', '에서', '이', '정도', '의', '수', '둔을', '..']",1,51,0,"['싸', '둔']"
"['PNR', '제도', '의', '민낯']","['이', '거', '맞는거냐', '?']",17,18,0,"['모르고', '시행', '함', '?,', '저런', '곳', '에', '저딴', '식', '으로', '할', '정도', '로', '무', '개념', '일진', '몰랐을듯', '??,', '근데', '저', '게', 'pnr', '문제', '는', '아니지', '없었어도', '다른거', '썼을껄', ',', '과제', '중', '인데', 'PNR', '마렵긴하', '다', ',', '그것', '도', '맞긴하네', ',', '걍', '저', '포스트잇', '붙인', '분', '이', '수준', '이하', '아님', '?,', '가정교육', '도', 'PNR', '해', '버렸', '누', '...,', '심지어', 'nr', '인듯', '...,', '한성과고', '32', '기', '가', '벌써', '이', '학교', '에', '들어옴', '?,', '아니', 'ㄹㅇ', '벌써', '들어왔다고', '?,', '32', '기', '고', '1', '임', ',', '코로나', '세대', 'ㅋㅋ', ',', '저', '분', '부모님', '돌아가시면', '모두', '어쩔', '틀니', '를', '한번', '씩', '외쳐', '줍시다', '~~,', '와', '32', '기', '머임', '?', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', ',', '사실', '은', '화석', '이', '썼다면', '?,', '대', '한', '성', ',', '재밌네']"
"['MILKY', 'WAY']","['맨눈', '으로도', '잘', '보였던', '은하', '슈']",5,15,0,"['혹시', '어디서', '보신건', '가요', '?,', '무주', '에', '용', ',', '으나슈슨슈', ',', '슉', '.', '슈슉', '.', '슉', '.', '슉', ',', '밀키스', '~']"
"['연예인', '부르는', '거']","['돈', '아까우면', '개추']",9,24,0,"['너', '장학금', '주는', '것', '도', '개', '아깝긴', '함', ',', 'ㄹㅇㅋㅋ', ',', '연예인', '난', '관심', '도', '없는데', '학생', '회비', '환급', '신청', '할', '걸', '그랬어', ',', '조유리', '한테', '돈', '주는게', '아깝다고', '?', '실물', '보면', '기절', '하겠', '누', ',', '돈', '주는게', '아까운데', '왜', '실물', '을', '보면', '기절', '함', 'ㅋㅋㅋㅋ', ',', '돈', '기절', '할', '정도', '로', '더', '아까워', '진다는거', '아님', '?,', '누군지', '도', '모르는데', '보면', '기절', '한다는', '거임', ',', '비추', '마렵노', ',', '으', '휴', '...', '문', '찐']"
['에어컨'],"['더워', '뒤지겠는데', '언제', '틀어주냐이거']",0,11,0,[]
"['데구', '지금', '겨우', '일어났다']","['지금', '부터', '과외', '알아본다', '.']",27,46,2,"['익명', '아님', ',', '재한', '게이', '야', ',,,,', 'ㄷ', ',', '괜찮다', '하늘', '이', '무너져도', '솟아', '날', '구멍', '은', '있다', ',', '감사합니다', ',', 'ㅂㅅ', ',', '박수', '감사합니다', ',', '힘내', ',', '넵', ',', '삭제', '된', '댓글', '입니다', '.,', '고소장', '접수', '하겠습니다', ',', '정재', '한으로', '삼', '행시', '해도', '될까', '요', '?,', '환영', '입니다', ',', '넵', '한시', '까지', '생각', '해오겠습니다', ',', '정력', '좋은', '재한', '이', '가한', '시도', '쉬', '지', '않고', '움직였다', ',', '상당히', '정제', '한', '삼', '행시', '네', '요', ',', '죄송합니다', '..', '전', '지금', '겨우', '일어났네요', ',', '“', '설레는', '댓글', '창', '열기', '”', ',', '재한', 'gaygay', '야', '…,', '정재', '한님', '은', '정재', '한', '증류수', '만', '드시는', '요정', '이라', '던데', '사실', '인가요', '?,', '루리웹', '또', '너', '야', '?,', '일반인', '도', '지', '맘', '에', '안', '들', '면', '루리웹', '으로', '몰아가는', '클라스', 'ㄷㄷ', ',', 'ㄴ', '근', ',', '포세이돈', ',', '재한', '재', '한', '아', '...,', '에타', '댓글', '창', '명예', '의', '전당', '입성', ',', '재한', '이', '가', '누군데', ',', '데이터', '구조', '과외', '해주세요']"
"['포스텍', '스승', '의', '날', '근황']","['날', '스승', '님', '으로', '모시', '네', '..']",5,41,0,"['그저', 'goat', ',', '1원', '으로', '스승', '님', '가성', '비', '미쳣누', ',;,', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', ',', '전과', '자임', '?', '비투비', '이창섭', '이노', 'ㄷ', 'ㄷ']"
"['소망', '관', '5', '층', '무한리필', '김치전']","['시발롬', '아']",8,11,0,"['얘', '김치전', '아', '~', '사감', '선생님', '말씀', '잘', '듣고', '건강하게', '살아야', '한다', '~,', '씨발', '진짜', 'ㅋㅋㅋ', ',', '막걸리', '땡기노', 'ㅋㅋ', ',', '장년', '사랑', '관', '4', '층', '이', '저랬는데', 'ㅋㅋㅋ', ',', '삭제', '된', '댓글', '입니다', '.,', '에이', '그래도', '그건', '좀', 'ㅋㅋ', ',', 'ㅈㄴ', '착하네', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', ',', '또너', '야', '해병', '관', '?,', '생각', '해보니까', '작년', '거기', '화장실', '에', '초콜릿', '브라우니', '전도', '있었네']"
"['이', '거', '틀린', '말', '있지', '?']","['다', '진짜', '일', '리', '는', '없을', '거', '아냐']",26,17,0,"['23', '새내기', '는', '암', '우', '것', '도', '몰라오', '...,', '팩트', ')', '저기', '익', '2', '는', '맥날', '알바', '다', ',', '다', '거짓말', '이야', '?,', '검거', ',', '다', '아는', '사실', '아님', '?', 'ㅋㅋ', ',', 'ㄹㅇ', 'ㅋㅋ', '좀', '나가라', ',', '틀린', '건', '없고', '팩트', '거나', '(', '나로', '서는', ')', '확인', '불가', '인', '것', '들', '만', '있네', ',', '롯리', '좀', '나갔으면', ',', '코로나', '끝나고', '한', '달', '정도', '테이블', '개방', '했던', '적', '있음', ',', '새벽', '3시', '까지했었음', '코로나', '전', '엔', 'ㅇㅇ', ',', '1', ')', '팩트', '지만', '반대', '로', '시험', '기간', '에는', '영업', '시간', '넘겨서', '하기도', '했음', '2', ')', 'ㅁ', '?', 'ㄹ', '3', ')', 'ㅁ', '?', 'ㄹ', '4', ')', '팩트', '4-2', ')', 'ㅁ', '?', 'ㄹ', ',', '첫', '줄', '빼고', '거의', '다', '팩트', '인', '듯', '?', '공휴일', '에', '열긴', '하는데', '6시', '에', '열고', '이래서', '사실', '첫', '줄', '도', '반', '이상', '맞음', ',', '2시', '까진가', '3시', '까진가', '했던거', '같은데', '시발', '사람', '먹는', '테이블', '은', '왜', '복구', '안', '하는거냐', ',', '사람', '먹는', '테이블', '이라', '하니까', '괴담', '같네', ',', '기숙사', '배달', '잠깐', '했었음', '.', '마티즈', '로', '배달', '했었는데', '진짜', '잠깐', '하고', '끝남', ',', '롯데리아', '가', '싫은게', '아니야', '.', '지금', '들어와', '있는', '쟤', '들', '이', '싫은거야', 'ㅋㅋ', '(', '물론', '다른', '프차', '가', '더', '맛있음', '),', '예전', '에', '퇴', '출', '투표', '했을', '때', '는', '롯데리아', '브랜드', '이미지', '때문', '에', '지금', '들어와있는', '쟤', '들', '이', '억울하게', '욕먹는다고', '퇴', '출', '반', '대표', '가', '과반수', '였는데', ',', '알', '고', '보니', '더한', '놈', '들이었네', 'ㅋㅋ', ',', '분명', '처음', '들어왔을', '때', '는', '이', '것', '저', '것', '이벤트', '도', '하고', '괜찮았는데', '코로나', '이후', '로', '대놓고', '배짱', '장사', '하는', '게', '보', '여서', '좀', '그래', ',', '신', '학관', '테이블', '도', '다', '롯데리아', '사장', '님', '이', '기부', '한거고', ',', '학교', '에', '몇', '천', '씩', '기부', '도', '했고', ',', '겨울', '엔', '귤', '도', '나눠', '줬고', ',', '여름', '엔', '자체', '적', '으로', '소프트', '콘', '무료', '행사', '도', '했었고', ',', '시험', '기간', '엔', '힘내라고', '사장', '님', '이', '직접', '200', '인분', '넘게', '국밥', '준비', '해서', '나눠주고', ',', '본사', '지침', '무시', '하고', '정량', '보다', '많이', '주고', ',', '본사', '에서', '주는', '재료', '안', '쓰고', '채소', '따로', '구', '해와서', '좋은', '거', '쓰고', '등등', ',', '퇴', '출', '투표', '했을', '때', '는', '반대', '가', '과반', '이', '나온게', '납득', '될', '정도', '로', '옛날', '엔', '진짜', '이미지', '좋았음', 'ㅇㅇ', '사장', '님', '몸', '안좋아서', '쉼과', '동시', '에', '코', '시국', '겹', '쳐서', '이미지', '나락갔', '네', 'ㄹㅇ', ',', 'ㅈ', '데리아는', '맞지만', '사장', '님', '은', '정말', '천사', '같은', '분이십니다', '..,', '그딴', '거', '하나', '도', '안', '해도', '되니까', '24시간', '이나', '해야지', ',', 'vpn', '뭐임', '??,', 'Adguard', ',', '14', '학번', '인데', '전부', '팩트', '맞음', ',', '너', '어는', '졸업', '좀', '해', '라']"
"['새', '거', '들', '(', '새끼', '거위', '들', ')']","['이제', '건장', '거위', '들']",7,24,3,"['영상', '은', '다운', '이', '안되네', '억', ',', '헉', 'ㅋㅋㅋㅋㅋ', ',', '쟤', '들', '은', '이제', '고양이', '카운터', '칠', '수', '있음', '?,', '영상', '다운', '젭알', 'ㅠ', ',', '진짜', '빨리', '자란다', ',', '거위', '는', '고양이', '에게', '지지', '않아', ',', '개', '귀엽', 'ㄷ', '다']"
